"","...1","Tweet.Id","Datetime","Text","Username","Demand(Y/N)","Process_Code","Coder"
"997",650,1269251166644441088,"1591448034","@Bingamin @danlesac @AmberRoseGill @JohnBoyega @JmeBBK @KreptandKonan @Palomafaith @claraamfo @HardyCaprio @Novelist @OfficialChip We specific numbers for Manchester and Nottingham in the last couple of days. Will try and put them all together in one tweet!","ukblm",".","OFFERING LEGAL RESOURCES","AMC"
"998",651,1269293864906612736,"1591458214","✍🏿 Legal contacts outside London 

MANCHESTER
Manc Green &amp; Black Cross 07761911121 
HannahBurton Copeland 077668805384

NOTTS
Birds and Co solicitors: 07711 627048

 #manchesterprotests #BlackLivesMatterUK #blmnottingham","ukblm",".","OFFERING LEGAL RESOURCES","AMC"
"999",652,1269293868727635968,"1591458215","BRIGHTON
Kelly’s: 0800 387 463

GLASGOW + EDINBURGH
Clare Ryan: 07977000312
@activists_legal : 07592909495","ukblm",".","OFFERING LEGAL RESOURCES","AMC"
"1000",653,1269344213214396416,"1591470218","BELFAST 

Phoenix Law: 02890328383 https://t.co/iFYJ3Gwfrt","ukblm",".","OFFERING LEGAL RESOURCES","AMC"
"1001",654,1269347597417877504,"1591471025","Hi @BorisJohnson.

We have a message for you - and we wanted to make sure you heard it loud and clear.

So we put it somewhere you couldn't miss it.

#BlackLivesMatter

Freedom from Torture
Black Lives Matter UK
Hope Not Hate
JCWI https://t.co/th7eLhSFBJ","ukblm",".","CRITICIZING AN OFFICIAL","AMC"
"1002",655,1269768279993782272,"1591571323","In solidarity with Minneapolis and as a member of the Philly Black Radical Collective, we present the following  demands to @PhillyMayor and @Darrell_Clarke. You can sign on to them here👉https://t.co/LfDA63Nj0G (1/2) https://t.co/v8YDrRkorS","BLMPhilly",".","CALLING ON AN OFFICIAL","AMC"
"1003",656,1269768281772130304,"1591571324","Because it's time for Philly to take it's foot off our collective necks. Our communities deserve resources and protection, not austerity and over policing.  Sign onto our demands here.👉https://t.co/LfDA63Nj0G https://t.co/nMGDqfGD6h","BLMPhilly",".","ASKING TO SIGN A PETITION","AMC"
"1004",657,1269768283441545216,"1591571324","And until our demands are met, we will continue to work with our community and comrades to make sure @PhillyMayor and @Darrell_Clarke hear us loud and clear. Full set of demands here👉https://t.co/LfDA63Nj0G  #JusticeForGeorgeFloyd #JusticeForBreonaTaylor","BLMPhilly",".","CALLING ON AN OFFICIAL; DEMANDING JUSTICE","AMC"
"1005",658,1269768932916957184,"1591571479","There’s still 200 people kettled outside Downing Street. Kept until public transport is shut. Police have arrested a 12 and 16 yr old.

Yesterday they used mounted horses to strike the crowds. Today they’re arresting children. 

Who protects us from the police?
#LDNBLM","ukblm",".","REPORTING ON PROTEST EVENTS; CRITICIZING POLICE BEHAVIOR","AMC"
"1006",659,1269772496896696320,"1591572329","❌ DO NOT TAKE A CAUTION 
(it is an admission of guilt and will show up on your DBS)

❌ DO NOT TAKE A DUTY SOLICITOR

❌ NO COMMENT in your interviews

✅ if under 18, ask for an appropriate adult with u for the interview (parent/carer)

✅ contact GBC👇🏿

#downingstreet #ldnblm https://t.co/Injhs9HQJQ","ukblm",".","OFFERING PROTEST INSTRUCTION; ENCOURAGING PROTEST SAFETY","AMC"
"1007",660,1269773062611877888,"1591572464","@BushQueenZo @ldnblm Yes about 12 legal observers are there","ukblm",".",NA,"AMC"
"1008",661,1269907261771657216,"1591604459","The treatment that Jessie received when trying to complain is despicable. Not that we needed any more proof that the police are unaccountable bullies. 

Jessie + anyone who experienced or witnessed police abuse in one of the protests plz plz plz contact @LCAPSV and @GBCLegal https://t.co/uYKmxZvPMO","ukblm",".","CRITICIZING POLICE BEHAVIOR; OFFERING LEGAL SUPPORT","AMC"
"1009",662,1269910084932587520,"1591605132","@1312Fantifa @flollid Can you take down that image please? It served a great purpose yesterday but was only meant to be circulated inside the kettle. 🙏🏾","ukblm",".",NA,"AMC"
"1010",663,1269911773211242496,"1591605535","Make sure to read the whole threat and sign @jessiebabyy_x ‘s petition.","ukblm",".","ASKING FOR PARTICIPATION","AMC"
"1011",664,1270026996920221696,"1591633006","Grateful for @JoshuaVirasami laying out some roadmaps for how we move from a neutral society to a fully anti-racist one. 🙏🏿🙏🏿

🚨🚨 If you are new to this conversation this is a must read.

 https://t.co/K4nbFAQAlW","ukblm",".","EDUCATING ON ANTI-RACISM","AMC"
"1012",665,1270036067224375296,"1591635169","@Dr_Ronx Thats very kind of you. A lot of work is behind the scenes, and with a lot of other anonymous helping hands with folks ready to just show up. Radical anti-police team work makes the dream work 😘","ukblm",".","SUPPORTING THE MOVEMENT","AMC"
"1013",666,1270036952683855872,"1591635380","One of many cases of police abuse during the protests in London this weekend https://t.co/HzW3w0US5Y","ukblm",".","REPORTING ON PROTEST EVENTS","AMC"
"1014",667,1270270086473973760,"1591690963","Another black man killed by UK police. 

Say his name: Simeon Francis

#BlackLivesMatter  https://t.co/zGuhWB1JD2","ukblm",".","HONORING A VICTIM OF POLICE BRUTALITY","AMC"
"1015",668,1270290898476314624,"1591695925","Big big love to all those who coordinated taxis home for protesters who’d been kettled till 3 or waited outside police stations so that arrestees could be met by a safe and friendly face. And mad respect for the legal observers, @GBCLegal @LCAPSV and @blkprotestlegal ❤️ https://t.co/cmYb49zrNm","ukblm",".","THANKING PROTEST SUPPORTERS; REPORTING ON PROTEST EVENTS","AMC"
"1016",669,1270464969071628288,"1591737427","check out our new #instagram account blmdetroit and join us for an IG live with artist @Lulufall in just 45 minutes #blacklivesmatter","DetroitBLM",".","ASKING FOR PARTICIPATION","AMC"
"1017",670,1270487996995907584,"1591742917","Today 6pm live w Lorrell K of BLM Gary &amp; Rev Jackson of TrinityUCC Gary
#nwi #nwindiana #GaryIN

""6pm ""Race &amp; Justice: Here and Now"", one-hour special by Michael Puente..Ask questions for the group through social media. ""

Watch Live on Lakeshore PBS  facebook or tv channel https://t.co/44NBdhEAcr","BLMGary",".","ASKING FOR PARTICIPATION","AMC"
"1018",671,1270632449685573632,"1591777357","Please sign and share - this film about black deaths at the hands of police in Britain was pulled by Channel 4. Let’s demand it is broadcast, so the nation can know he truth!  https://t.co/OhHHfobzC1","ukblm",".","ASKING TO SIGN A PETITION; DEMANDING BROADCAST","AMC"
"1019",672,1270637335613448192,"1591778522","@Manxman2 Great that you care about deaths in police custody. Make sure to holla when you come down to march to support the United Families and Friends Campaign on October 31st ❤️","ukblm",".","INVITING TO PROTEST","AMC"
"1020",673,1270642576723529728,"1591779772","@thekidskully We raise our own funds via donations and our gofundmepage","ukblm",".","ADDRESSING ORGANIZATION FUNDS","AMC"
"1021",674,1270642674182377472,"1591779795","@thekidskully Until recently, no one - we all volunteer our time. But we have been blessed with donations from the public recently","ukblm",".","ADDRESSING ORGANIZATION FUNDS","AMC"
"1022",675,1270642899949178880,"1591779849","You can view the film, for free, here https://t.co/ksRtijCWxM","ukblm",".","SHARING A FILM","AMC"
"1023",676,1270643225968197632,"1591779927","Thanks for the advice Karen 👍🏽👍🏾👍🏿 https://t.co/zGd4P3wQgT","ukblm",".",NA,"AMC"
"1024",677,1270645529886822400,"1591780476","@ankurb Registered charities have to stay politically neutral - we are a political organisation.","ukblm",".","CLARIFYING ORGANIZATION TYPE","AMC"
"1025",678,1270645982162817024,"1591780584","@NeeksQuamina @niccivanlux @halimxh We have never received substantive funds before, only worked as volunteers. We have been overwhelmed with the generosity of the public, and when this wave of protests are over, and we have some breathing space, we will carefully consider how the funds are spent.","ukblm",".","PROMISING FISCAL RESPONSIBILITY","AMC"
"1026",679,1270647217519542272,"1591780878","“Statements of solidarity after George Floyd’s death are mere gestures. We need to create a political movement from this moment” - by UKBLM organiser ⁦@JoshuaVirasami⁩  https://t.co/K4nbFAQAlW","ukblm",".","CALLING FOR ACTION","AMC"
"1027",680,1270647945143169024,"1591781052","@NeeksQuamina @niccivanlux @halimxh No, it isn’t safe as members are often hounded by the tabloid press, and attacked the far-right. Many of our representatives do press and TV. Please see our last tweet as an example.","ukblm",".","ADDRESSING MEMBER VULNERABILITY","AMC"
"1028",681,1270658159703662592,"1591783487","@alessadavison Hi Alessandra, thanks for sharing all this and sorry you had to go through all that. If you haven’t done so already please contact @blkprotestlegal or @GBCLegal as they are collating evidence of police misconduct 🙏🏾🙏🏾","ukblm",".","COLLECTING POLICE MISCONDUCT EVIDENCE","AMC"
"1029",682,1270674825988771840,"1591787461","To our Black Welsh family, we see you and we stand with you.

We acknowledge you and your struggles, including those that are specific to being Black in Wales.

You continue to be an important and much loved part of our community.

Mar Bywydau Du o bwys!
Black Welsh Lives Matter https://t.co/LtDcUCaMXh","ukblm",".","SUPPORTING BLACK WELSH PEOPLE","AMC"
"1030",683,1270679796830425088,"1591788646","To our Black family in the North of Ireland, we see you and we stand with you.

We acknowledge you and your struggles, including those that are specific to being Black in Northern Ireland.

You continue to be an important and much loved part of our community.

Black Lives Matter https://t.co/e9rA23quhg","ukblm",".","SUPPORTING BLACK NORTHERN IRISH PEOPLE","AMC"
"1031",684,1270682530526703616,"1591789298","To our Black Scottish family, we see you and we stand with you.

We acknowledge you and your struggles, including those that are specific to being Black in Scotland.

You continue to be an important and much loved part of our community.

Black Scottish Lives Matter 🤍💙 https://t.co/BBNULx1eAt","ukblm",".","SUPPORTING SCOTTISH BLACK PEOPLE","AMC"
"1032",685,1270714168983744512,"1591796841","Preach it Karen https://t.co/BbywWGRM0Y","ukblm",".",NA,"AMC"
"1033",686,1270714535461023744,"1591796928","@itskeneh Updated demands will be published soon. Apologies for delay but with massive protests, concerns about safety (from Covid, cops and the far right) we have been very over stretched","ukblm",".","ANNOUNCING ORGANIZATION DEMANDS","AMC"
"1034",687,1270790459024191488,"1591815030","You Love My Culture So Love My Life. A beautiful short film, about our incredible movement #BlackLivesMatterUK https://t.co/E9xLQdJcVX","ukblm",".","SHARING A FILM","AMC"
"1035",688,1270846800342155264,"1591828463","What’s this about @hackneycouncil tryna move one of the pillars of support for black women in Hackney? https://t.co/MmNvdFft8Y","ukblm",".",NA,"AMC"
"1036",689,1270848254138372096,"1591828809","Tell us what you need @Sistah_Space","ukblm",".",NA,"AMC"
"1037",690,1271079271432441856,"1591883888","Please, people, our people, if you want to protest this weekend, do it in your ends. It’ll be much safer to have a rally or event in Tottenham, Peckham, Hackney or Hounslow. 

Our priority must be our safety - please take care of yourselves and each other

#BlackLivesMatterUK","ukblm",".","ENCOURAGING PROTEST SAFETY; OFFERING PROTEST INSTRUCTIONS","AMC"
"1038",691,1271079746743533568,"1591884001","@enqxo @Blklivesmatter This is not our gofundme page.","ukblm",".",NA,"AMC"
"1039",692,1271099670559948800,"1591888752","Hi @fayebrownjourno - just saw your article on”Hit list of racist statues Black Lives Matter protesters want pulling down”. We were not aware of a BLM list, and the only source you cite is from the Stop Trump campaign group. Can you clarify pls?","ukblm",".","DISPELLING MYTHS","AMC"
"1040",693,1271100128808624128,"1591888861","@ewuaresi @fkaLuna_ BLMUK have been overwhelmed and greatly touched by the generosity of communities and individuals across the country. We have received messages from small villages and towns organising fundraisers, workplaces or community organisations and concerned black parents.","ukblm",".","THANKING MOVEMENT SUPPORTERS","AMC"
"1041",694,1271100262145568768,"1591888893","@ewuaresi @fkaLuna_ The safety of the people protesting is our priority and we are working with other groups to ensure this. 

In the longer term, we will take our time in making carefully considered plans about how these donations can be best invested into the black communities that need them most","ukblm",".","ENCOURAGING PROTEST SAFETY; PROMISING FISCAL RESPONSIBILITY","AMC"
"1042",695,1271102438536368128,"1591889411","Some beautiful words from ⁦@JordsOnline⁩ #blacklivesmatter - stay safe this weekend people. 🖤 https://t.co/RdDJXyVydu","ukblm",".","ENCOURAGING PROTEST SAFETY","AMC"
"1043",696,1271120601588080640,"1591893742","@OFFICIALSOSOLID The safety of the people protesting is our priority and we are working with other groups to ensure this. 

In the longer term, we will take our time in making carefully considered plans about how these donations can be best invested into the black communities that need them most","ukblm",".","ENCOURAGING PROTEST SAFETY; PROMISING FISCAL RESPONSIBILITY","AMC"
"1044",697,1271121060092657664,"1591893851","@fayebrownjourno Many thanks","ukblm",".",NA,"AMC"
"1045",698,1271123909132406784,"1591894530","@HanDee54 Yes, the same question was asked","ukblm",".",NA,"AMC"
"1046",699,1271124542640005120,"1591894681","Funding and donations. https://t.co/lfCfhp4D4Q","ukblm",".",NA,"AMC"
"1047",700,1271127558948556800,"1591895401","@ColRFX @itskeneh No, we don’t have a website, we’ve never been able to afford one, but we are too busy right now to create one. We are not a registered charity because charities have to remain politically neutral.","ukblm",".","CLARIFYING ORGANIZATION TYPE","AMC"
